Customer ID,Marital_Status,Income_in_Thousands,Number_of_Children,Level_of_Education_,Age_Category_,Total_Spend,Number_Transactions,X$T_TwoStep
60310,Single,220,4,College Graduate,20-34,26.935,25.1,Young Starters
60310,Married,106,2,Some High School,65 and up,12.885,11.9,Low Value Married No Kids
60310,Married,106,2,Some High School,65 and up,12.885,11.9,Low Value Married No Kids
60311,Married,135,3,Some High School,35 - 49,15.35,17.1,Low Value Married No Kids
60325,Single,146,3,Some High School,50 - 64,20.55,15.3,Low Value Married No Kids
60326,Single,205,4,High School Graduate,20-34,26.6,21.1,Young Starters
60328,Single,210,4,High School Graduate,50 - 64,26,20,Young Starters
60330,Married,92,2,Some High School,65 and up,9.699,11.9,Low Value Married No Kids
60333,Married,148,3,High School Graduate,35 - 49,14.999,17.2,Average Married No Kids
60333,Married,148,3,High School Graduate,35 - 49,14.999,17.2,Average Married No Kids
60333,Married,140,3,Some High School,35 - 49,11.799,14.5,Low Value Married No Kids
60333,Married,140,3,Some High School,35 - 49,11.799,14.5,Low Value Married No Kids
60337,Married,240,4,High School Graduate,50 - 64,42.8,18.4,Average Married No Kids
60337,Married,240,4,High School Graduate,50 - 64,42.8,18.4,Average Married No Kids
60337,Married,227,3,High School Graduate,35 - 49,29.465,18.5,Average Married No Kids
60337,Married,227,3,High School Graduate,35 - 49,29.465,18.5,Average Married No Kids
60338,Single,120,3,High School Graduate,20-34,14.46,19,Young Starters
60346,Single,190,3,College Graduate,50 - 64,21.62,20,Young Starters
60346,Single,190,3,College Graduate,50 - 64,21.62,20,Young Starters
60346,Single,195,4,College Graduate,20-34,26.895,20.5,Young Starters
60346,Single,195,4,College Graduate,20-34,26.895,20.5,Young Starters
60347,Married,210,3,High School Graduate,50 - 64,31.505,18.5,Average Married No Kids
60357,Married,225,4,High School Graduate,50 - 64,37.805,19.8,Average Married No Kids
60367,Married,300,4,College Graduate,50 - 64,46.305,19.8,High Income Families
60370,Married,290,4,College Graduate,50 - 64,54.005,22.5,High Income Families
60382,Single,230,5,College Graduate,20-34,60.105,25.4,Young Starters
60382,Single,230,5,College Graduate,20-34,60.105,25.4,Young Starters
60382,Single,220,4,High School Graduate,50 - 64,34.605,17.2,Young Starters
60382,Single,220,4,High School Graduate,50 - 64,34.605,17.2,Young Starters
60385,Married,275,4,College Graduate,50 - 64,39.08,20,High Income Families
60388,Married,215,4,College Graduate,50 - 64,43.33,19,High Income Families
60388,Married,215,4,College Graduate,50 - 64,43.33,19,High Income Families
60388,Single,300,5,Some College,20-34,42.66,30,Young Starters
60388,Single,300,5,Some College,20-34,42.66,30,Young Starters
60392,Married,154,3,High School Graduate,50 - 64,19.047,15.9,Average Married No Kids
60392,Married,154,3,High School Graduate,50 - 64,19.047,15.9,Average Married No Kids
60392,Married,113,2,Some High School,65 and up,13.987,13.2,Low Value Married No Kids
60392,Married,113,2,Some High School,65 and up,13.987,13.2,Low Value Married No Kids
60394,Married,145,3,High School Graduate,35 - 49,17.357,16.3,Average Married No Kids
60395,Married,210,3,High School Graduate,50 - 64,24.997,19,Average Married No Kids
60407,Married,161,3,High School Graduate,50 - 64,25.45,19.8,Average Married No Kids
60407,Married,161,3,High School Graduate,50 - 64,25.45,19.8,Average Married No Kids
60407,Married,161,3,High School Graduate,50 - 64,25.45,19.8,Average Married No Kids
60407,Single,173,4,High School Graduate,50 - 64,22.527,19.5,Young Starters
60407,Single,173,4,High School Graduate,50 - 64,22.527,19.5,Young Starters
60407,Single,173,4,High School Graduate,50 - 64,22.527,19.5,Young Starters
60407,Single,200,5,High School Graduate,20-34,31.807,24.3,Young Starters
60407,Single,200,5,High School Graduate,20-34,31.807,24.3,Young Starters
60407,Single,200,5,High School Graduate,20-34,31.807,24.3,Young Starters
60416,Married,125,3,Some High School,65 and up,16.54,16,Low Value Married No Kids
60416,Married,125,3,Some High School,65 and up,16.54,16,Low Value Married No Kids
60416,Married,125,3,Some High School,35 - 49,16.24,15,Low Value Married No Kids
60416,Married,125,3,Some High School,35 - 49,16.24,15,Low Value Married No Kids
60421,Married,153,3,High School Graduate,50 - 64,19.035,16,Average Married No Kids
60422,Married,200,4,College Graduate,50 - 64,22.605,19,High Income Families
60424,Single,170,4,High School Graduate,50 - 64,22.51,20,Young Starters
60424,Single,170,4,High School Graduate,50 - 64,22.51,20,Young Starters
60424,Single,210,4,College Graduate,20-34,27.56,21,Young Starters
60424,Single,210,4,College Graduate,20-34,27.56,21,Young Starters
60425,Married,185,3,Some High School,35 - 49,31.75,16.4,Low Value Married No Kids
60430,Married,221,4,High School Graduate,35 - 49,49.9,21.1,Average Married No Kids
60432,Married,275,4,College Graduate,50 - 64,69.7,23.2,High Income Families
60436,Married,190,3,Some High School,35 - 49,38.9,15.9,Low Value Married No Kids
60436,Married,190,3,Some High School,35 - 49,38.9,15.9,Low Value Married No Kids
60436,Married,302,4,College Graduate,50 - 64,82.6,21.1,High Income Families
60436,Married,302,4,College Graduate,50 - 64,82.6,21.1,High Income Families
60437,Married,215,3,High School Graduate,35 - 49,41.6,16.4,Average Married No Kids
60437,Married,215,3,High School Graduate,35 - 49,41.6,16.4,Average Married No Kids
60437,Married,185,3,Some High School,35 - 49,41,14,Low Value Married No Kids
60437,Married,185,3,Some High School,35 - 49,41,14,Low Value Married No Kids
60439,Single,215,4,High School Graduate,50 - 64,35.3,19,Young Starters
60439,Single,215,4,High School Graduate,50 - 64,35.3,19,Young Starters
60439,Married,302,4,College Graduate,50 - 64,85.5,23.2,High Income Families
60439,Married,302,4,College Graduate,50 - 64,85.5,23.2,High Income Families
60441,Married,126,3,Some High School,65 and up,13.499,13.2,Low Value Married No Kids
60443,Married,155,3,High School Graduate,35 - 49,20.39,15.9,Average Married No Kids
60447,Married,222,3,High School Graduate,35 - 49,26.249,18.5,Average Married No Kids
60448,Single,170,4,High School Graduate,20-34,29.299,21,Young Starters
60448,Single,170,4,High School Graduate,20-34,29.299,21,Young Starters
60448,Single,170,4,High School Graduate,50 - 64,26.399,20,Young Starters
60448,Single,170,4,High School Graduate,50 - 64,26.399,20,Young Starters
60456,Single,170,4,High School Graduate,20-34,22.799,19.4,Young Starters
60456,Single,170,4,High School Graduate,20-34,22.799,19.4,Young Starters
60456,Single,170,3,High School Graduate,20-34,17.89,19.4,Young Starters
60456,Single,170,3,High School Graduate,20-34,17.89,19.4,Young Starters
60457,Married,150,3,High School Graduate,35 - 49,18.145,15.2,Average Married No Kids
60458,Married,150,3,High School Graduate,35 - 49,18.27,15,Average Married No Kids
60458,Married,150,3,High School Graduate,35 - 49,18.27,15,Average Married No Kids
60458,Married,215,3,High School Graduate,,24.15,18,
60458,Married,215,3,High School Graduate,,24.15,18,
60459,Single,190,4,College Graduate,20-34,31.598,17.5,Young Starters
60459,Single,190,4,College Graduate,20-34,31.598,17.5,Young Starters
60459,Married,250,4,College Graduate,50 - 64,36.229,18.5,High Income Families
60459,Married,250,4,College Graduate,50 - 64,36.229,18.5,High Income Families
60461,Single,185,4,High School Graduate,50 - 64,25.345,25,Young Starters
60461,Single,185,4,High School Graduate,50 - 64,25.345,25,Young Starters
60461,Married,132,3,Some High School,35 - 49,12.64,12.5,Low Value Married No Kids
60461,Married,132,3,Some High School,35 - 49,12.64,12.5,Low Value Married No Kids
60466,Married,132,3,Some High School,35 - 49,16.08,16,Low Value Married No Kids
60466,Married,132,3,Some High School,35 - 49,16.08,16,Low Value Married No Kids
60466,Single,150,4,High School Graduate,50 - 64,18.85,20,Young Starters
60466,Single,150,4,High School Graduate,50 - 64,18.85,20,Young Starters
60488,Married,253,3,High School Graduate,50 - 64,43,12,Average Married No Kids
60488,Married,253,3,High School Graduate,50 - 64,43,12,Average Married No Kids
60488,Married,150,3,High School Graduate,35 - 49,21.61,15,Average Married No Kids
60488,Married,150,3,High School Graduate,35 - 49,21.61,15,Average Married No Kids
60493,Married,175,3,High School Graduate,35 - 49,19.72,15.2,Average Married No Kids
60494,Married,195,3,College Graduate,35 - 49,21.665,18,Low Value Married No Kids
60494,Married,195,3,College Graduate,35 - 49,21.665,18,Low Value Married No Kids
60494,Married,200,3,College Graduate,35 - 49,25.31,16.8,Low Value Married No Kids
60494,Married,200,3,College Graduate,35 - 49,25.31,16.8,Low Value Married No Kids
60496,Single,185,4,High School Graduate,50 - 64,25.635,25,Young Starters
60496,Single,185,4,High School Graduate,50 - 64,25.635,25,Young Starters
60496,Married,205,4,College Graduate,50 - 64,23.755,17.5,High Income Families
60496,Married,205,4,College Graduate,50 - 64,23.755,17.5,High Income Families
60497,Married,300,3,High School Graduate,50 - 64,71.02,17,High Income Families
60497,Married,300,3,High School Graduate,50 - 64,71.02,17,High Income Families
60497,Married,217,3,High School Graduate,50 - 64,41.43,17,Average Married No Kids
60497,Married,217,3,High School Graduate,50 - 64,41.43,17,Average Married No Kids
60500,Married,300,3,High School Graduate,50 - 64,74.97,17,High Income Families
60504,Married,170,3,Some High School,50 - 64,33.12,18.5,Low Value Married No Kids
60511,Married,185,3,Some High School,50 - 64,26.1,16.9,Low Value Married No Kids
60513,Married,100,2,Some High School,65 and up,10.685,12.1,Low Value Married No Kids
60513,Married,100,2,Some High School,65 and up,10.685,12.1,Low Value Married No Kids
60513,Married,100,2,Some High School,65 and up,12.535,12.1,Low Value Married No Kids
60513,Married,100,2,Some High School,65 and up,12.535,12.1,Low Value Married No Kids
60516,Married,124,2,Some High School,65 and up,14.29,12.1,Low Value Married No Kids
60518,Married,137,3,Some High School,35 - 49,18.835,13.1,Low Value Married No Kids
60518,Married,137,3,Some High School,35 - 49,18.835,13.1,Low Value Married No Kids
60518,Married,137,3,Some High School,35 - 49,15.01,13.1,Low Value Married No Kids
60518,Married,137,3,Some High School,35 - 49,15.01,13.1,Low Value Married No Kids
60524,Single,165,3,High School Graduate,50 - 64,20.095,15.9,Young Starters
60524,Single,165,3,High School Graduate,50 - 64,20.095,15.9,Young Starters
60524,Married,165,3,High School Graduate,35 - 49,22.695,16.9,Average Married No Kids
60524,Married,165,3,High School Graduate,35 - 49,22.695,16.9,Average Married No Kids
60533,Married,120,2,Some High School,65 and up,13.108,13.2,Low Value Married No Kids
60541,Married,133,3,Some High School,35 - 49,17.518,18.5,Low Value Married No Kids
60542,Married,210,3,High School Graduate,35 - 49,25.545,18.5,Average Married No Kids
60548,Single,142,3,High School Graduate,50 - 64,11.528,15.1,Young Starters
60548,Single,142,3,High School Graduate,50 - 64,11.528,15.1,Young Starters
60548,Married,140,2,Some High School,65 and up,16.875,14.5,Low Value Married No Kids
60548,Married,140,2,Some High School,65 and up,16.875,14.5,Low Value Married No Kids
60553,Single,194,4,High School Graduate,50 - 64,22.368,20.9,Young Starters
60553,Single,194,4,High School Graduate,50 - 64,22.368,20.9,Young Starters
60553,Single,127,3,Some High School,35 - 49,16.888,15.3,Low Value Married No Kids
60553,Single,127,3,Some High School,35 - 49,16.888,15.3,Low Value Married No Kids
60556,Single,150,3,High School Graduate,50 - 64,22.288,18.5,Young Starters
60558,Single,230,5,College Graduate,20-34,51.728,25.4,Young Starters
60559,Married,115,3,Some High School,35 - 49,16.7,14.5,Low Value Married No Kids
60559,Married,115,3,Some High School,35 - 49,16.7,14.5,Low Value Married No Kids
60559,Married,115,3,Some High School,35 - 49,14.9,14.5,Low Value Married No Kids
60559,Married,115,3,Some High School,35 - 49,14.9,14.5,Low Value Married No Kids
60565,Married,150,3,Some High School,35 - 49,21.2,16.4,Low Value Married No Kids
60566,Married,115,3,Some High School,35 - 49,19.99,13.7,Low Value Married No Kids
60566,Married,115,3,Some High School,35 - 49,19.99,13.7,Low Value Married No Kids
60566,Married,115,3,Some High School,35 - 49,17.5,14.6,Low Value Married No Kids
60566,Married,115,3,Some High School,35 - 49,17.5,14.6,Low Value Married No Kids
60572,Married,115,3,Some High School,35 - 49,15.9,14.5,Low Value Married No Kids
60576,Married,160,3,Some High School,35 - 49,23.4,15.8,Low Value Married No Kids
60581,Married,160,3,Some High School,35 - 49,24.4,15.8,Low Value Married No Kids
60582,Married,168,3,High School Graduate,35 - 49,27.5,17.9,Average Married No Kids
60583,Married,168,3,High School Graduate,35 - 49,28.8,17.9,Average Married No Kids
60594,Married,236,4,Some High School,50 - 64,45.5,18.5,High Income Families
60596,Married,140,3,Some High School,35 - 49,21.5,13.2,Low Value Married No Kids
60596,Married,140,3,Some High School,35 - 49,21.5,13.2,Low Value Married No Kids
60596,Married,201,4,High School Graduate,50 - 64,36,21.1,Average Married No Kids
60596,Married,201,4,High School Graduate,50 - 64,36,21.1,Average Married No Kids
60603,Married,225,4,High School Graduate,35 - 49,28.4,17.2,Average Married No Kids
60605,Married,225,3,High School Graduate,35 - 49,28.4,17.2,Average Married No Kids
60605,Married,225,3,High School Graduate,35 - 49,28.4,17.2,Average Married No Kids
60605,Married,210,4,High School Graduate,50 - 64,42,18,Average Married No Kids
60605,Married,210,4,High School Graduate,50 - 64,42,18,Average Married No Kids
60607,Married,150,3,Some High School,35 - 49,23.99,16.4,Low Value Married No Kids
60607,Married,150,3,Some High School,35 - 49,23.99,16.4,Low Value Married No Kids
60607,Married,200,4,High School Graduate,50 - 64,33.95,18.5,Average Married No Kids
60607,Married,200,4,High School Graduate,50 - 64,33.95,18.5,Average Married No Kids
60614,Married,310,4,College Graduate,50 - 64,62,23.7,High Income Families
60614,Married,310,4,College Graduate,50 - 64,62,23.7,High Income Families
60614,Married,170,3,High School Graduate,35 - 49,26.99,16.6,Average Married No Kids
60614,Married,170,3,High School Graduate,35 - 49,26.99,16.6,Average Married No Kids
60620,Married,193,3,High School Graduate,50 - 64,33.4,16.6,Average Married No Kids
60621,Married,175,3,High School Graduate,35 - 49,21.975,17.5,Average Married No Kids
60621,Married,175,3,High School Graduate,35 - 49,21.975,17.5,Average Married No Kids
60621,Married,193,3,High School Graduate,50 - 64,38.9,18.5,Average Married No Kids
60621,Married,193,3,High School Graduate,50 - 64,38.9,18.5,Average Married No Kids
60631,Married,240,4,College Graduate,50 - 64,25.3,17.5,High Income Families
60634,Married,205,4,College Graduate,50 - 64,31.965,18.5,High Income Families
60638,Married,205,4,College Graduate,35 - 49,27.885,17.5,Low Value Married No Kids
60639,Married,275,4,College Graduate,50 - 64,39.895,18.5,High Income Families
60641,Married,275,4,College Graduate,50 - 64,44.475,18.5,High Income Families
60642,Married,275,4,College Graduate,50 - 64,39.665,19,High Income Families
60653,Married,200,4,High School Graduate,50 - 64,31.01,18,Average Married No Kids
